"datetime","lat","lon","truewd","ws","gust","atmoairt","roll","pitch","heading","chlavg","chlsd","chlmin","chlmax","phyavg","physd","phymin","phymax","exotempc","exodomgl","exodosat","exophy","exosal","exospcond","exotds","exoturb"
2024-08-21 18:49:47,46.8931,-91.0429,12.13,2.07,2.43,18.6,-0.81,2.38,337.83,7.366,0.629,6.316,9.781,0.247,0.198,0,0.822,15.062,11.35,112.71,-0.24,0.05,110.45,0.07,1.16
2024-08-21 19:39:52,46.8931,-91.0429,326.96,0.87,1.64,18.1,-2.35,2.57,328.86,8.367,0.833,6.961,11.102,0.215,0.168,0,0.983,14.889,11.38,112.58,-0.19,0.05,110.42,0.07,1.16
2024-08-21 19:49:52,46.8931,-91.0429,213.08,0.85,1.26,18.4,-2.02,1.34,326.78,8.162,0.49,7.364,9.668,0.251,0.222,0,1.031,14.788,11.39,112.49,-0.24,0.05,110.41,0.07,1.17
2024-08-21 19:59:52,46.8931,-91.0429,180,1.63,2.85,19.2,-2.15,1.33,105.3,8.959,1.02,7.364,12.182,0.259,0.211,0,0.886,14.961,11.37,112.74,-0.2,0.05,110.43,0.07,1.2
2024-08-21 20:09:56,46.8931,-91.0428,122,2.84,4.18,19.6,-1.34,1.57,100.9,8.362,0.807,6.8,11.086,0.23,0.188,0,0.918,14.84,11.4,112.68,-0.2,0.05,110.38,0.07,1.21
2024-08-21 21:10:00,46.8931,-91.0429,120.01,3.71,4.58,18.5,-0.05,3.29,96.51,9.617,1.035,7.444,12.166,0.26,0.213,0,0.854,14.046,11.53,112.01,-0.23,0.05,110.01,0.07,1.21
2024-08-21 21:20:05,46.8931,-91.0429,120.69,3.81,5.63,18.4,-1.32,1.93,95.99,10.507,2.246,7.042,17.435,0.225,0.169,0,0.854,13.763,11.61,112.09,-0.19,0.05,109.57,0.07,1.25
2024-08-21 21:30:04,46.8931,-91.043,111.49,3.8,5.2,18.3,-1.18,2.18,86.99,9.408,1.167,7.412,12.971,0.235,0.173,0,0.822,13.675,11.63,112.06,-0.17,0.05,109.85,0.07,1.23
2024-08-21 22:00:02,46.8931,-91.0429,124.69,4.06,5.26,18,0.07,2.52,101.09,10.053,1.246,7.38,12.52,0.263,0.214,0,0.918,12.944,11.71,111,-0.19,0.05,109.1,0.07,1.28
2024-08-21 22:50:04,46.8931,-91.0429,118.9,3.64,4.85,17.5,-0.16,2.52,96,8.974,0.981,7.235,11.763,0.237,0.175,0,0.886,12.625,11.78,110.88,-0.19,0.05,109.71,0.07,1.33
2024-08-21 23:00:02,46.8931,-91.0429,117.28,3.55,4.82,17.5,1.11,3.6,96.38,10.041,1.244,7.767,13.052,0.259,0.202,0,0.87,12.459,11.82,110.81,-0.12,0.05,109.53,0.07,1.26
2024-08-21 23:20:03,46.8931,-91.0429,116.81,3.58,4.37,17.3,-0.99,0.85,96.01,9.032,1.274,7.074,12.826,0.222,0.182,0,0.854,12.355,11.82,110.59,-0.14,0.05,109.51,0.07,1.32
2024-08-22 00:40:08,46.8931,-91.0428,16.22,0.55,1.85,16.4,-1.78,1.03,155.32,9.955,1.786,7.058,15.098,0.254,0.196,0,1.015,11.568,11.94,109.72,-0.11,0.05,109.42,0.07,1.27
2024-08-22 00:50:11,46.8931,-91.0429,111.47,1.58,2.25,15.1,-1.09,1.03,111.27,8.074,0.713,6.655,9.958,0.248,0.217,0,0.902,11.473,11.94,109.51,-0.16,0.05,109.34,0.07,1.27
2024-08-22 01:00:10,46.8931,-91.0429,120.75,1.69,2.39,15,-1.35,1.76,115.65,9.095,1.011,7.315,11.328,0.248,0.189,0,0.918,11.463,11.94,109.5,-0.13,0.05,109.34,0.07,1.3
2024-08-22 01:10:09,46.8931,-91.0429,117.67,1.52,2.14,14.3,-2.06,1.41,116.57,8.995,1.683,6.929,12.939,0.238,0.192,0,0.87,11.515,11.93,109.48,-0.08,0.05,109.35,0.07,1.29
2024-08-22 01:20:11,46.8931,-91.0429,155.33,1.57,2.38,14.3,-1.56,2.05,152.53,8.839,1.48,6.977,15.066,0.271,0.217,0,0.902,11.564,11.93,109.66,-0.12,0.05,109.41,0.07,1.3
2024-08-22 01:30:10,46.8931,-91.0429,140.31,0.98,1.57,14.4,-1.66,1.04,143.21,8.696,1.077,6.977,11.618,0.247,0.198,0,0.918,11.571,11.91,109.49,-0.13,0.05,109.38,0.07,1.29
2024-08-22 01:40:14,46.8931,-91.0428,127.16,0.91,1.44,14.4,-1.18,2.5,139.26,9.062,1.661,6.896,14.309,0.257,0.217,0,0.886,11.715,11.88,109.54,-0.12,0.05,109.47,0.07,1.29
2024-08-22 01:50:15,46.8932,-91.0428,135.06,0.56,1.11,14.7,-1.62,1.64,143.36,8.829,1.008,6.929,10.957,0.224,0.175,0,0.79,11.59,11.92,109.6,-0.1,0.05,109.43,0.07,1.39
2024-08-22 02:00:11,46.8932,-91.0428,115.44,0.84,1.64,15.2,-0.89,1.54,118.34,9.288,1.149,7.138,13.535,0.243,0.193,0,0.902,11.682,11.9,109.68,-0.1,0.05,109.36,0.07,1.31
2024-08-22 02:10:13,46.8931,-91.0428,112.36,1.72,2.15,14.2,-1.79,1.36,124.26,8.368,0.72,6.896,10.232,0.205,0.138,0,0.806,12.163,11.8,109.95,-0.15,0.05,109.45,0.07,1.26
2024-08-22 02:20:12,46.8931,-91.0428,109.43,1.33,1.9,14.3,-1.77,1.63,151.93,8.214,0.846,6.542,11.537,0.237,0.18,0,0.854,12.404,11.77,110.21,-0.17,0.05,109.57,0.07,1.3
2024-08-22 02:30:18,46.8932,-91.0429,98.44,1.54,1.98,14.4,-2.56,0.47,119.74,8.767,0.99,6.945,11.263,0.216,0.165,0,0.822,12.098,11.84,110.16,-0.13,0.05,109.49,0.07,1.23
2024-08-22 02:40:12,46.8931,-91.0428,137.4,1.6,2.21,15.1,-2.05,1.25,152.8,8.201,1.062,6.751,11.779,0.228,0.194,0,0.886,13.428,11.51,110.27,-0.21,0.05,109.93,0.07,1.16
2024-08-22 03:00:16,46.8931,-91.0428,100.23,1.64,2.25,14.8,-0.41,2.9,144.33,8.31,0.937,6.671,10.764,0.216,0.156,0,0.709,14.128,11.36,110.56,-0.2,0.05,110.16,0.07,1.12
2024-08-22 03:10:13,46.8931,-91.0428,91.95,1.61,2.6,14.6,-1.9,2.96,138.65,7.866,0.82,6.606,9.604,0.227,0.204,0,1.08,13.746,11.48,110.76,-0.22,0.05,110.07,0.07,1.13
2024-08-22 03:40:18,46.8931,-91.0429,128.96,1.65,2.46,14.4,-1.86,1.22,142.56,8.556,1.13,6.832,12.343,0.251,0.212,0,0.935,14.698,11.22,110.56,-0.22,0.05,110.34,0.07,1.04
2024-08-22 03:50:14,46.8931,-91.0429,109.48,1.84,7.12,14.9,-1.56,2.63,103.18,8.441,1.535,6.333,12.359,0.22,0.166,0,0.902,14.886,11.18,110.63,-0.23,0.05,110.37,0.07,1.05
2024-08-22 04:20:21,46.8931,-91.0428,101.91,1.71,3.13,15.8,-1.73,2,112.51,7.924,0.851,6.59,10.232,0.224,0.186,0,0.935,15.619,11.06,111.15,-0.28,0.05,110.7,0.07,0.98
2024-08-22 04:59:53,46.8932,-91.0428,126.87,0.77,1.6,14.4,-1.68,3.55,137.27,7.211,0.898,5.624,10.909,0.189,0.123,0,0.741,15.723,11.03,111.08,-0.27,0.05,110.2,0.07,1.19
2024-08-22 05:20:20,46.8932,-91.0428,139.44,1.34,2.25,14.1,-1.28,2.74,138.64,6.867,0.596,5.736,8.604,0.209,0.167,0,0.854,15.657,11.04,111.02,-0.25,0.05,110.71,0.07,0.95
2024-08-22 05:50:23,46.8931,-91.0428,136.82,0.45,1.34,14,-1.4,2.05,134.02,6.88,0.822,5.672,9.958,0.224,0.182,0,0.999,15.599,11.04,110.92,-0.28,0.05,110.7,0.07,0.99
2024-08-22 06:30:26,46.8932,-91.0428,124.85,1.1,1.59,14.1,-0.46,1.49,127.15,7.314,0.93,5.881,9.668,0.227,0.191,0,0.886,14.787,11.31,111.64,-0.27,0.05,110.42,0.07,1.06
2024-08-22 07:10:31,46.8931,-91.0429,87.47,1.06,2.19,15.5,0.43,0.59,141.37,8.313,1.107,6.333,12.101,0.221,0.16,0,0.838,15.216,11.17,111.34,-0.3,0.05,110.55,0.07,0.98
2024-08-22 07:30:28,46.8931,-91.0428,319.04,0.35,1.01,15.8,-1.92,1.01,154.04,8.008,1.613,5.978,13.986,0.209,0.162,0,0.886,15.178,11.13,110.8,-0.23,0.05,110.58,0.07,0.99
2024-08-22 08:20:38,46.8931,-91.0428,93.8,0.36,0.64,16.9,-2.05,2.44,131.9,7.246,1.352,5.543,11.07,0.27,0.247,0,1.047,14.755,11.26,111.14,-0.23,0.05,110.2,0.07,1.01
2024-08-22 09:30:38,46.8931,-91.0429,10.04,1.8,2.36,16.8,-2.6,1.63,118.94,8.106,2.529,5.752,15.292,0.225,0.169,0,0.87,14.382,11.42,111.82,-0.2,0.05,109.92,0.07,1.1
2024-08-22 09:50:39,46.8932,-91.0428,21,1.47,1.76,17.2,-2.16,2.01,142.6,7.112,0.814,5.752,9.394,0.228,0.177,0,0.935,14.439,11.42,111.89,-0.25,0.05,109.93,0.07,1.04
2024-08-22 10:30:42,46.8931,-91.0428,15.32,1.61,2.03,17.8,-1.88,1.16,136.82,6.96,0.8,5.752,10.49,0.187,0.116,0,0.483,14.383,11.45,112.1,-0.29,0.05,109.94,0.07,1.06
2024-08-22 10:40:42,46.8931,-91.0428,17.23,1.74,2.5,18.3,0.91,2.66,139.73,7.692,2.698,5.14,16.403,0.235,0.193,0,0.902,14.468,11.43,112.05,-0.27,0.05,109.9,0.07,1.05
2024-08-22 11:00:49,46.8931,-91.0428,344.26,2.11,3.5,18.2,-2.67,1.85,234.86,7.542,1.775,5.672,13.632,0.232,0.194,0,1.015,13.9,11.57,112.06,-0.22,0.05,109.98,0.07,1.14
2024-08-22 11:10:46,46.8931,-91.0428,231.49,1.87,3.56,18.5,-2.34,2.65,153.09,7.412,1.959,5.414,14.292,0.21,0.17,0,0.935,14.086,11.56,112.39,-0.28,0.05,110.01,0.07,1.08
2024-08-22 11:20:45,46.8931,-91.0428,273.15,2.27,5.04,19.6,-2.1,1.75,175.35,6.029,0.589,5.188,7.944,0.23,0.207,0,0.886,14.463,11.45,112.22,-0.29,0.05,109.97,0.07,1.09
2024-08-22 11:40:49,46.8931,-91.0428,10.61,3.39,5.23,18,-2.12,1.68,261.51,6.133,0.496,5.043,7.203,0.225,0.196,0,0.886,13.653,11.65,112.18,-0.22,0.05,110.4,0.07,1.21
2024-08-22 11:50:51,46.8931,-91.0429,359.75,3.38,4.52,17.8,-2.37,3.3,265.25,5.944,0.539,4.705,7.396,0.186,0.162,0,0.902,13.771,11.6,112.02,-0.23,0.05,110.09,0.07,1.14
2024-08-22 12:10:52,46.893,-91.0429,342.5,2.5,3.98,18.4,-1.53,0.44,232.4,1.531,0.356,0.902,2.562,0.153,0.131,0,0.886,13.876,11.61,112.36,-0.26,0.05,109.75,0.07,1.12
2024-08-22 12:20:54,46.8931,-91.0428,8.74,2.79,3.97,18.1,-2.2,2.19,260.04,1.443,0.25,0.983,2.401,0.143,0.131,0,0.886,13.602,11.66,112.21,-0.21,0.05,109.89,0.07,1.19
2024-08-22 13:31:02,46.8931,-91.0429,19.88,2.5,3.05,18,-3.85,2.41,277.38,1.485,0.35,0.918,2.401,0.149,0.165,0,0.902,14.889,11.48,113.54,-0.27,0.05,110.23,0.07,0.99
2024-08-22 13:41:01,46.893,-91.0428,2.94,2.85,3.81,18,-3.37,1.36,270.04,1.496,0.328,0.999,2.546,0.141,0.111,0,0.709,14.902,11.47,113.57,-0.27,0.05,110.16,0.07,1.03
2024-08-22 13:50:57,46.893,-91.0428,339.15,3.38,4.3,18.1,-1.12,0.86,282.95,1.347,0.239,0.935,2.159,0.178,0.183,0,0.886,15.302,11.39,113.75,-0.27,0.05,110.29,0.07,0.96
2024-08-22 14:00:58,46.8931,-91.0429,15.61,3.22,3.97,18.2,-1.97,4.16,292.91,1.474,0.288,0.999,2.417,0.157,0.164,0,0.902,15.175,11.42,113.68,-0.32,0.05,110.28,0.07,0.97
2024-08-22 14:10:59,46.8931,-91.0429,358.87,2.6,3.73,18.9,-1.33,2.2,270.67,1.365,0.311,0.79,2.288,0.168,0.167,0,1.047,15.401,11.36,113.65,-0.29,0.05,110.27,0.07,1
2024-08-22 14:21:03,46.8931,-91.0429,16,2.21,3.21,19.1,-2.59,3.5,273.6,1.316,0.287,0.838,2.32,0.148,0.144,0,0.806,15.235,11.39,113.6,-0.31,0.05,110.17,0.07,0.99
2024-08-22 14:31:03,46.8931,-91.0429,347.18,2.61,3.13,19,-3.39,2.42,287.58,1.377,0.307,0.838,2.272,0.157,0.15,0,0.838,15.317,11.39,113.73,-0.29,0.05,110.28,0.07,0.99
2024-08-22 14:41:07,46.8931,-91.0429,5.26,2.8,3.73,18.9,-3.43,2.46,292.96,1.45,0.215,1.031,2.481,0.154,0.157,0,0.902,14.969,11.48,113.82,-0.26,0.05,110.12,0.07,1.02
2024-08-22 15:01:05,46.893,-91.0429,8.44,2.45,3.86,19.1,-1.11,1.41,303.04,1.705,0.295,1.16,2.659,0.135,0.123,0,0.838,15.189,11.43,113.81,-0.27,0.05,110.19,0.07,1.02
2024-08-22 15:31:03,46.8931,-91.0428,179.44,3.31,7.32,21.8,-0.81,2.79,152.14,2.45,0.305,1.966,3.432,0.198,0.207,0,0.967,14.905,11.5,113.8,-0.25,0.05,110.04,0.07,1.11
2024-08-22 16:01:08,46.8931,-91.0428,161.98,2.51,3.72,21.8,-3.13,4.09,138.78,3.257,0.39,2.498,4.334,0.15,0.129,0,0.902,14.617,11.59,114.01,-0.2,0.05,110.01,0.07,1.1
2024-08-22 16:11:11,46.8931,-91.0428,162.5,1.86,2.62,21.8,-2.47,1.99,139.9,3.335,0.431,2.433,4.625,0.189,0.208,0,0.902,14.407,11.66,114.2,-0.2,0.05,109.89,0.07,1.09
2024-08-22 16:21:07,46.8931,-91.0428,189.3,1.47,1.84,21.6,-0.62,2.91,142.4,3.361,0.471,2.353,5.14,0.155,0.143,0,0.854,14.097,11.74,114.14,-0.19,0.05,109.77,0.07,1.16
2024-08-22 16:31:12,46.8931,-91.0429,192.9,0.73,1.73,20.5,-1.69,2.5,137.3,3.159,0.362,2.417,4.044,0.159,0.127,0,0.806,14.51,11.62,114.04,-0.24,0.05,109.86,0.07,1.08
2024-08-22 16:41:08,46.8932,-91.0429,176.91,2.2,3.5,21.2,-2.19,2.19,142.01,3.444,0.503,2.594,5.06,0.189,0.205,0,0.935,14.164,11.74,114.31,-0.23,0.05,109.78,0.07,1.12
2024-08-22 16:51:12,46.8932,-91.0429,146.52,2.78,3.99,21.4,-0.61,1.28,121.42,3.588,0.448,2.723,5.156,0.189,0.191,0,0.935,13.986,11.79,114.39,-0.23,0.05,109.91,0.07,1.17
2024-08-22 17:41:18,46.8932,-91.0429,160.45,0.77,1.4,20.2,-2.1,2.3,122.55,3.624,0.579,2.836,5.769,0.243,0.245,0,0.918,15.692,11.27,113.51,-0.36,0.05,110.31,0.07,0.91
2024-08-22 18:01:12,46.8932,-91.0429,144.74,2.98,4.36,20.9,-2.4,3.07,128.04,3.573,0.616,2.643,5.785,0.187,0.181,0,0.886,16.872,11.03,113.82,-0.35,0.05,110.75,0.07,0.93
2024-08-22 18:21:18,46.8931,-91.0428,163.2,2.6,4.48,20.6,-1.8,2.84,124.4,4,0.598,3.045,6.171,0.166,0.121,0,0.628,16.209,11.19,113.88,-0.34,0.05,110.51,0.07,0.9
2024-08-22 18:31:15,46.8931,-91.0428,183.48,2.36,3.44,20.4,-2.47,3.42,128.08,3.917,0.531,2.933,5.801,0.187,0.182,0,0.87,15.939,11.28,114.15,-0.32,0.05,110.54,0.07,0.94
2024-08-22 19:01:21,46.8932,-91.0428,204.68,1.35,2.44,20.4,-2.88,2.84,135.98,3.976,0.569,2.691,5.624,0.161,0.139,0,0.806,15.819,11.46,115.59,-0.32,0.05,111.22,0.07,0.97
2024-08-22 19:11:18,46.8931,-91.0429,168.66,1.06,2.57,20.4,-1.92,2.39,137.26,4.345,0.471,3.19,5.479,0.177,0.161,0,0.838,15.595,11.39,114.44,-0.27,0.05,110.46,0.07,1.01
2024-08-22 19:21:18,46.8931,-91.0428,163.85,1.06,2.17,20,-1.7,2.07,134.45,4.18,0.595,3.013,5.575,0.181,0.16,0,0.918,15.717,11.39,114.67,-0.26,0.05,110.61,0.07,0.97
2024-08-22 19:31:19,46.8931,-91.0429,135.92,1.71,2.18,19.6,-2.29,1.59,130.62,4.079,0.454,3.239,5.962,0.176,0.174,0,0.838,16.32,11.15,113.7,-0.32,0.05,110.52,0.07,1
2024-08-22 19:41:23,46.8932,-91.0429,132.72,1.67,2.25,19.5,-2.13,1.13,135.12,4.11,0.394,3.126,5.285,0.169,0.168,0,0.902,16.476,11.1,113.58,-0.31,0.05,110.52,0.07,0.96
2024-08-22 19:51:20,46.8932,-91.0428,131.17,1.16,1.47,18.6,-2.47,2.29,135.17,4.229,0.451,3.416,5.833,0.169,0.102,0,0.548,16.356,11.14,113.75,-0.41,0.05,110.49,0.07,1.03
2024-08-22 20:21:28,46.8931,-91.0429,126.6,1.84,2.5,18.7,-1.67,2.23,117.4,4.264,0.511,3.287,5.897,0.198,0.167,0,0.806,15.538,11.43,114.65,-0.24,0.05,110.35,0.07,1.02
2024-08-22 22:11:36,46.8932,-91.0429,161.17,1.34,2.22,18.6,-1.48,1.47,135.77,4.017,0.449,3.126,5.317,0.209,0.19,0,0.902,16.022,11.19,113.47,-0.27,0.05,110.53,0.07,0.94
2024-08-22 22:21:32,46.8931,-91.0429,146.2,0.58,1.02,17.9,-1.89,1.32,142.6,3.995,0.5,2.949,5.462,0.197,0.186,0,0.951,15.381,11.4,113.98,-0.2,0.05,110.4,0.07,0.96
2024-08-22 22:31:36,46.8931,-91.0428,127.38,0.7,1.22,17.8,-1.74,1.55,129.68,4.151,0.646,3.19,6.155,0.175,0.146,0,0.87,15.652,11.33,113.98,-0.26,0.05,110.72,0.07,0.99
2024-08-22 23:11:38,46.8931,-91.0428,150.59,1.41,2.68,18.8,-1.76,2.03,139.79,4.208,0.576,3.062,6.01,0.184,0.16,0,0.886,15.826,11.25,113.59,-0.29,0.05,110.29,0.07,0.99
2024-08-22 23:21:38,46.8931,-91.0428,166.53,1.62,4.54,18.8,-1.24,1.88,142.93,4.102,0.548,3.223,5.817,0.182,0.178,0,0.806,16.358,11.05,112.85,-0.34,0.05,110.56,0.07,0.95
2024-08-22 23:41:36,46.8931,-91.0428,155.59,2.65,4.21,18.9,-0.82,1.59,134.29,4.02,0.44,2.997,5.301,0.155,0.114,0,0.516,16.366,11.07,113.01,-0.29,0.05,110.75,0.07,0.93
2024-08-22 23:51:36,46.8931,-91.0428,161.66,2.74,3.86,18.9,-1.29,0.89,142.56,4.062,0.447,3.142,5.221,0.198,0.163,0,0.822,16.289,11.07,112.91,-0.25,0.05,110.66,0.07,0.98
2024-08-23 00:01:40,46.8931,-91.0428,156.72,2.09,3.18,18.7,-1.02,1.44,141.12,4.072,0.476,3.158,5.624,0.183,0.177,0,0.886,16.446,11.03,112.85,-0.28,0.05,110.82,0.07,0.93
2024-08-23 00:11:37,46.8931,-91.0428,153.49,2.14,3.08,18.9,-1.78,2.02,135.59,4.105,0.541,3.223,6.413,0.193,0.141,0,0.741,16.459,11,112.55,-0.32,0.05,110.71,0.07,0.9
2024-08-23 00:21:37,46.8931,-91.0428,159.82,0.98,2.09,18.7,-2.25,1.59,141.22,3.809,0.346,3.045,4.608,0.172,0.137,0,0.838,16.487,10.97,112.32,-0.31,0.05,110.64,0.07,0.87
2024-08-23 00:31:38,46.8931,-91.0428,180.99,0.63,1.12,18.4,-2.67,1.69,139.99,3.704,0.369,3.013,4.947,0.177,0.158,0,0.886,16.408,11.03,112.68,-0.29,0.05,110.79,0.07,0.92
2024-08-23 00:41:38,46.8931,-91.0428,147.48,1.74,4.39,18.1,-1.58,2.38,135.98,3.668,0.314,3.045,4.802,0.15,0.142,0,1.031,16.559,10.94,112.17,-0.28,0.05,110.58,0.07,0.89
2024-08-23 00:51:38,46.8931,-91.0428,158.77,2.66,3.63,18.7,-1.59,2.01,138.97,3.918,0.445,3.19,5.495,0.185,0.156,0,0.79,16.548,10.95,112.29,-0.32,0.05,110.82,0.07,0.9
2024-08-23 01:01:58,46.8932,-91.0428,155.27,2.78,4.62,18.9,-1.34,1.41,130.77,4.148,0.566,3.255,6.494,0.225,0.218,0,0.918,16.582,10.97,112.5,-0.33,0.05,110.63,0.07,0.91
2024-08-23 01:11:40,46.8932,-91.0428,173.68,2.77,4.06,19,-1.25,2.89,130.88,4.028,0.406,3.078,5.043,0.178,0.151,0,0.854,16.566,10.97,112.51,-0.31,0.05,110.61,0.07,0.9
2024-08-23 01:31:41,46.8932,-91.0428,172.1,3.25,5.19,19.1,-1.44,5.08,132.5,4.2,0.361,3.529,5.172,0.176,0.146,0,0.87,16.516,10.98,112.47,-0.34,0.05,110.59,0.07,0.94
2024-08-23 01:41:43,46.8931,-91.0428,170.9,4.29,6.33,19.3,-0.24,3.53,133.5,4.089,0.31,3.319,4.931,0.193,0.193,0,0.822,16.501,10.96,112.28,-0.31,0.05,110.62,0.07,0.94
2024-08-23 01:51:42,46.8932,-91.0428,165.81,5.21,7.87,19.5,0.06,7.32,131.61,4.223,0.444,3.303,5.462,0.2,0.202,0,0.918,16.352,11.01,112.37,-0.31,0.05,110.57,0.07,0.96
2024-08-23 02:01:44,46.8932,-91.0428,168.93,4.96,7.89,19.5,0.6,5.73,136.93,4.214,0.441,3.335,5.704,0.15,0.116,0,0.548,16.251,11.03,112.38,-0.29,0.05,110.65,0.07,0.95
2024-08-23 02:11:42,46.8932,-91.0428,165.71,4.89,7.38,19.6,-1.72,8.82,132.31,4.006,0.394,3.335,5.607,0.214,0.196,0,0.87,16.219,11.05,112.47,-0.28,0.05,110.61,0.07,1.03
2024-08-23 02:21:42,46.8932,-91.0428,176.85,5.08,8.57,19.7,-1.19,5.25,133.05,4.166,0.471,3.384,5.64,0.201,0.183,0,0.886,16.189,11.07,112.6,-0.31,0.05,110.62,0.07,1.04
2024-08-23 02:31:43,46.8932,-91.0429,182.05,5.52,8.36,19.8,1.39,-0.73,138.85,4.192,0.476,3.448,6.316,0.157,0.155,0,0.806,16.027,11.13,112.82,-0.32,0.05,110.51,0.07,1.11
2024-08-23 02:41:43,46.8932,-91.0428,172.71,5.73,9.48,19.9,1.37,10.82,134.81,4.347,0.413,3.609,5.462,0.18,0.165,0,0.951,15.807,11.12,112.21,-0.29,0.05,110.44,0.07,2.42
2024-08-23 02:51:43,46.8932,-91.0428,166.13,5.68,8.82,20,0.41,16.11,131.53,4.389,0.547,3.48,6.494,0.171,0.143,0,0.741,15.643,11.13,111.96,-0.28,0.05,110.26,0.07,2.55
2024-08-23 03:01:44,46.8932,-91.0428,166.49,6.08,9.66,20,-2.97,7.23,132.99,4.766,0.44,3.916,6.01,0.167,0.112,0,0.564,15.342,11.18,111.67,-0.24,0.05,110.08,0.07,4.03
2024-08-23 03:11:44,46.8932,-91.0428,175.76,6.18,10.87,20,0.18,5.05,132.86,4.731,0.607,3.899,7.412,0.195,0.158,0,0.822,15.109,11.2,111.35,-0.29,0.05,110.01,0.07,4.22
2024-08-23 03:21:44,46.8932,-91.0428,173.16,7.02,9.49,20.1,-2.79,11.43,129.96,4.567,0.353,3.69,5.833,0.189,0.187,0,0.886,14.979,11.21,111.14,-0.27,0.05,110.12,0.07,2.9
2024-08-23 03:31:45,46.8932,-91.0428,167.56,6.85,10.08,19.9,-4.58,12.36,120.06,4.723,0.398,3.835,6.059,0.186,0.169,0,0.886,14.992,11.2,111.13,-0.27,0.05,110.15,0.07,2.71
2024-08-23 03:41:46,46.8932,-91.0429,174.7,7.27,11.04,18.9,-0.14,7.89,128.3,4.639,0.348,3.932,5.672,0.195,0.168,0,0.983,15.162,11.17,111.2,-0.28,0.05,110.24,0.07,2.15
2024-08-23 03:52:05,46.8932,-91.0429,164.27,7.25,10.96,18.3,3.13,1.18,135.17,4.462,0.323,3.787,5.462,0.176,0.144,0,0.773,15.523,11.05,110.81,-0.27,0.05,110.34,0.07,1.46
2024-08-23 04:02:05,46.8932,-91.0429,151.04,7.88,11.08,18.1,1.73,10.93,127.04,4.617,0.386,3.835,5.543,0.204,0.18,0,0.822,15.355,11.11,111.09,-0.29,0.05,110.31,0.07,1.29
2024-08-23 04:11:50,46.8932,-91.0429,155.76,6.68,10.91,18.2,0.59,6.06,132.66,5.03,0.545,4.077,6.816,0.218,0.202,0,0.822,15.031,11.19,111.1,-0.26,0.05,110.22,0.07,1.39
2024-08-23 04:21:48,46.8933,-91.0428,162.65,5.79,8.83,18.1,-0.56,9.8,131.65,4.794,0.43,3.642,5.865,0.201,0.217,0,0.967,15.3,11.11,110.89,-0.3,0.05,110.3,0.07,1.21
2024-08-23 04:31:49,46.8933,-91.0429,166.33,5.71,8.92,18.2,-1.8,9.82,131.33,4.946,0.44,4.061,6.123,0.217,0.16,0,0.757,15.354,11.09,110.89,-0.29,0.05,110.28,0.07,1.18
2024-08-23 04:41:49,46.8932,-91.0428,175.1,4.06,7.15,18,-0.93,4.34,127.6,4.982,0.412,4.254,6.236,0.192,0.172,0,0.87,15.201,11.16,111.18,-0.27,0.05,110.24,0.07,1.3
2024-08-23 04:51:48,46.8932,-91.0428,199.65,4.46,6.5,18,-0.91,4.1,129.05,5.043,0.47,4.27,6.478,0.177,0.149,0,0.951,15.312,11.12,111.05,-0.3,0.05,110.25,0.07,1.21
2024-08-23 05:01:51,46.8932,-91.0428,222.32,2.76,4.13,17.6,0.34,2.94,133.92,4.936,0.504,3.771,6.381,0.204,0.17,0,0.79,15.43,11.08,110.91,-0.29,0.05,110.28,0.07,1.13
2024-08-23 05:11:52,46.8932,-91.0428,203.58,2.04,5,17.1,-3.56,5.61,134.48,5.185,0.442,4.447,6.461,0.231,0.206,0,0.87,15.404,11.08,110.88,-0.28,0.05,110.25,0.07,1.18
2024-08-23 05:21:52,46.8932,-91.0429,174.58,2.06,3.79,16.3,-2.85,7.26,135.98,5.11,0.469,4.206,6.091,0.224,0.21,0,0.967,15.291,11.12,111.02,-0.31,0.05,110.15,0.07,1.27
2024-08-23 05:31:50,46.8932,-91.0429,140.94,2.81,4.74,16.6,-1.52,3.81,132.94,5.373,0.582,4.318,7.09,0.202,0.178,0,0.87,15.474,11.06,110.82,-0.32,0.05,110.09,0.07,1.14
2024-08-23 05:41:51,46.8932,-91.0429,153.96,2.37,3.73,17.2,-3.2,5.1,137.36,5.109,0.596,4.238,7.702,0.208,0.188,0,0.886,15.688,10.98,110.58,-0.27,0.05,110.15,0.07,1.14
2024-08-23 05:51:52,46.8932,-91.0429,161.48,1.92,2.83,17.3,-2.45,4.22,140.78,5.351,0.75,4.044,8.105,0.201,0.178,0,0.838,15.668,10.99,110.56,-0.27,0.05,110.08,0.07,1.05
2024-08-23 06:01:59,46.8932,-91.0428,134.28,1.63,2.76,17.2,-1.69,5.88,137.68,5.019,0.537,4.012,7.235,0.205,0.164,0,0.822,15.846,10.95,110.56,-0.27,0.05,110.21,0.07,0.97
2024-08-23 06:11:53,46.8932,-91.0429,118.21,1.87,2.69,17.1,-2.02,3.49,137.31,5.315,0.794,4.222,7.686,0.194,0.147,0,0.741,15.602,11.03,110.82,-0.26,0.05,110.17,0.07,1.07
2024-08-23 06:21:54,46.8932,-91.0429,128.27,2.16,4.23,17.3,-2.64,4.41,139.57,5.082,0.403,4.431,6.735,0.191,0.164,0,1.063,15.63,11.03,110.94,-0.2,0.05,110.25,0.07,1.06
