date,latitude,longitude,site,source,chl,chl_field,tss,turb,cond,ph,temp,do,do_sat,doc,poc,toc,tn,tdn,ton,don,pon,no3,nh3,tp,tdp,pp,po4,npr,cnr,cpr,pnpr,pcnr,pcpr,si,cl
2021-06-23,46.8373484,-91.262217,site 11 - 10052514,WDNR,1.4,NA,1,0.8500000000000001,109.5,7.775,15.975000000000001,10.1,105.225,2.18,NA,NA,0.504,NA,NA,NA,NA,0.336,0.006,0.0045,NA,NA,0.00375,112.00000000000001,NA,NA,NA,NA,NA,NA,NA
2021-06-23,46.8504654,-91.1902,site 13 - 10052512,WDNR,0.995,NA,1,1.325,106.9,7.7,14.4,10.6,107.05,1.72,NA,NA,0.457,NA,NA,NA,NA,0.347,0.006,0.0045,NA,NA,0.00344,101.55555555555557,NA,NA,NA,NA,NA,NA,NA
2021-06-23,46.8590524,-91.115293,site 14 - 10052513,WDNR,1.45,NA,1,0.85,107.675,7.6,15.375,10.5,107.975,1.83,NA,NA,0.478,NA,NA,NA,NA,0.349,0.006,0.0045,NA,NA,0.00384,106.22222222222223,NA,NA,NA,NA,NA,NA,NA
2021-06-23,46.8675,-91.22806,site 12 - 10038057,WDNR,0.541,NA,1,0.8,109.175,7.8,15.825,10.125,105.3,2.1,NA,NA,0.477,NA,NA,NA,NA,0.336,0.006,0.00902,NA,NA,0.00349,52.88248337028824,NA,NA,NA,NA,NA,NA,NA
2021-06-23,46.88067,-91.0615,site 15 - 10054863,WDNR,0.93,NA,1,0.55,107.75,7.775,16.125,10.425,109.2,1.87,NA,NA,0.471,NA,NA,NA,NA,0.345,0.006,0.0045,NA,NA,0.00382,104.66666666666667,NA,NA,NA,NA,NA,NA,NA
2021-06-28,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,3,110,7.53,18.25,9.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-28,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,NA,12.2,188,6.89,22.02,8.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-28,46.8597,-91.1047,Siskiwit Outlet,NPS,3.755,NA,1.6,NA,NA,NA,NA,NA,NA,2.8285905,0.4047707,3.2333611999999996,NA,0.54277125,NA,NA,0.050635305,0.33756870000000005,0.008768382,0.010871873999999998,0.003809802,0.006442592,0.001207986,NA,NA,297.4060589738255,7.859461688711624,7.993843426044338,62.82730615255475,1.2863388,NA
2021-06-29,46.66617576,-90.69269781,NGL_WI-10111,NCCA,0.831,NA,NA,NA,106.5125,7.8575,18.375,10.21,NA,NA,NA,NA,0.427,NA,NA,NA,NA,0.285,0.006,0.00418,NA,NA,0.00349,102.1531100478469,NA,NA,NA,NA,NA,NA,1.75
2021-06-29,46.6728033,-90.81696327,NGL_WI-10003,NCCA,0.867,NA,NA,NA,102.8,8.115,19.8125,9.495000000000001,NA,NA,NA,NA,0.423,NA,NA,NA,NA,0.243,0.006,0.018,NA,NA,0.00341,23.5,NA,NA,NA,NA,NA,NA,2
2021-06-29,46.68072047,-90.63250639,NGL_WI-10109,NCCA,0.454,NA,NA,NA,101.7125,7.80875,19.087500000000002,9.805,NA,NA,NA,NA,0.437,NA,NA,NA,NA,0.315,0.006,0.00499,NA,NA,0.00239,87.57515030060121,NA,NA,NA,NA,NA,NA,1.68
2021-06-29,46.6957,-91.8586,Amnicon 2a,BRICO,0.514,NA,0.3,NA,NA,NA,NA,NA,NA,2.5163045,0.156143,2.6724475,NA,0.43211595,NA,NA,0.012333163500000001,0.322161,0.00238119,0.003964672,0.0026327900000000003,0.0012544470000000001,4.95584e-4,NA,NA,674.0652190143346,9.83155406326453,12.660417580615063,124.4715799073217,1.1178228,NA
2021-06-29,46.7242,-92.0368,Wisc Entry 1a,BRICO,1.3199999999999998,NA,0.7,NA,NA,NA,NA,NA,NA,2.6484254999999997,0.23121175,2.8796372499999996,NA,0.42791385,NA,NA,0.02773386,0.3389694,0.0030255119999999997,0.006070904000000001,0.002818634,0.00278766,0.0013009080000000001,NA,NA,474.33417659050434,9.94879576418932,8.336803820312067,82.94115853439803,1.0897368,NA
2021-06-29,46.7285,-91.8736,Amnicon 2b,BRICO,0.72,NA,0.4,NA,NA,NA,NA,NA,NA,2.5763594999999997,0.180165,2.7565245,NA,0.43071525,NA,NA,0.0154077,0.35297639999999997,0.0023391690000000003,0.004026620000000001,0.003964672,0.00139383,0.002292076,NA,NA,684.5752765346616,11.054217515765911,11.693179384333806,129.25894836529562,1.1318658,NA
2021-06-29,46.7369,-92.0169,Wisc Entry 1b,BRICO,0.5235,NA,0.3,NA,NA,NA,NA,NA,NA,2.9907389999999996,0.16995565,3.1606946499999995,NA,0.4384191,NA,NA,0.015547769999999997,0.3543771,0.002619309,0.004769996,0.002818634,0.001316395,0.0015177260000000003,NA,NA,662.6199791362507,11.810869837700688,10.931191418447794,129.10687901427764,1.1065884,NA
2021-06-29,46.7494,-91.6119,Brule 3a,BRICO,1.1749999999999998,NA,3.1,NA,NA,NA,NA,NA,NA,2.5523374999999997,0.37294155,2.92527905,NA,0.25912949999999996,NA,NA,0.03795897,0.168084,0.003991995,0.016911804000000003,0.009261226000000001,0.008765642000000002,0.004274412000000001,NA,NA,172.97262018883376,4.330426681810641,9.824859578645047,42.545834064407366,3.0332879999999998,NA
2021-06-29,46.7683,-91.6202,Brule 3b,BRICO,0.5700000000000001,NA,0.5,NA,NA,NA,NA,NA,NA,2.2100239999999998,0.1657518,2.3757757999999995,NA,0.43071525,NA,NA,0.012550272,0.3389694,0.002717358,0.006845254,0.00123896,0.001037629,0.001672596,NA,NA,347.06904959260817,12.09514383271863,13.207028501055596,159.74090932308175,1.1543346,NA
2021-06-29,46.7808,-91.6279,Brule 3c,BRICO,0.5345,NA,0.6,NA,NA,NA,NA,NA,NA,2.3061119999999997,0.14713475,2.45324675,NA,0.4244121,NA,NA,0.014840416499999998,0.3515757,0.002423211,0.004429282,0.004398307999999999,0.00123896,0.002261102,NA,NA,553.8700742016426,11.978123991089298,9.914462306364516,118.75665881061535,1.1824206000000002,NA
2021-06-29,46.7938,-91.3867,Flag 4a,BRICO,0.534,NA,0.7,NA,NA,NA,NA,NA,NA,2.173991,0.15073804999999998,2.32472905,NA,0.4258128,NA,NA,0.013705849499999999,0.3389694,0.002773386,0.009230252,0.0024469459999999998,0.001502239,0.001889414,NA,NA,251.8597596251977,9.123614484779052,10.998081512568776,100.3422557928532,1.1739947999999998,NA
2021-06-29,46.8128,-91.3913,Flag 4b,BRICO,0.491,NA,0.3,NA,NA,NA,NA,NA,NA,2.1259469999999996,0.14293089999999997,2.2688778999999997,NA,0.42371175,NA,NA,0.012172083,0.3515757,0.0018349170000000001,0.004708048,0.003438114,0.001099577,0.00185844,NA,NA,481.9147765698225,11.069786836210652,11.742517693972344,129.98716779270572,1.151526,NA
2021-06-29,46.8248,-91.3956,Flag 4c,BRICO,0.433,NA,0.4,NA,NA,NA,NA,NA,NA,2.005837,0.13812649999999999,2.1439635,NA,0.4314156,NA,NA,0.012431212499999999,0.3543771,0.0034737360000000003,0.004026620000000001,0.0021372060000000004,9.91168e-4,0.0017655180000000002,NA,NA,532.4474373047368,12.541983296474461,11.111265292906866,139.35730370633433,1.1262486,NA
2021-06-29,46.8508,-91.1747,Bark Bay,NPS,0.461,NA,0.5,NA,NA,NA,NA,NA,NA,2.246057,0.14353144999999998,2.3895884499999998,NA,0.42931455,NA,NA,0.014427210000000001,0.3627813,0.002633316,0.0077435,0.0030974,0.001269934,0.002261102,NA,NA,308.5928133273067,11.36059826731153,9.948662977803744,113.0227633877036,1.1431002000000001,NA
2021-06-29,46.8605,-91.1104,Siskiwit Bay,NPS,0.414,NA,0.6,NA,NA,NA,NA,NA,NA,2.1199415,0.14713475,2.26707625,NA,0.41250615,NA,NA,0.01596798,0.3389694,0.001596798,0.003438114,0.005792138,9.44707e-4,0.00185844,NA,NA,659.3953109175554,16.902574025597353,9.21436211718702,155.7464377844136,1.1402916,NA
2021-06-29,46.8858,-91.0527,Mawikwe Bay,NPS,0.508,NA,0.3,NA,NA,NA,NA,NA,NA,2.1679855,0.14473255000000002,2.31271805,NA,0.42301140000000004,NA,NA,0.0135517725,0.3319659,0.004776387000000001,0.008920512,0.00356201,0.001269934,0.0017655180000000002,NA,NA,259.2584427889341,10.67124157633389,10.679971937250276,113.96856057086433,1.1627604,NA
2021-06-29,46.8983,-91.145,LLO4,BRICO,0.5115000000000001,NA,0.2,NA,NA,NA,NA,NA,NA,2.0718975,0.13812649999999999,2.2100239999999998,NA,0.41670825,NA,NA,0.0124031985,0.3613806,0.0019189590000000002,0.002725712,0.004057594,0.001099577,0.00185844,NA,NA,810.8061306550361,11.279972662214652,11.136361318413147,125.61785122824503,1.1824206000000002,NA
2021-06-29,46.9028,-91.0355,Sea Caves,NPS,0.538,NA,0.4,NA,NA,NA,NA,NA,NA,2.113936,0.16274905,2.2766850499999998,NA,0.41950965000000007,NA,NA,0.015337665000000004,0.3571785,0.005014505999999999,0.003438114,0.004026620000000001,0.00123896,0.001982336,NA,NA,662.1900989903185,12.379467456576485,10.611070850745532,131.35940627623168,1.1346744,NA
2021-06-29,46.9098,-91.0769,Mawikwe Bay 5c,BRICO,0.447,NA,0.15,NA,NA,NA,NA,NA,NA,2.0598865,0.12551495,2.18540145,NA,0.41950965000000007,NA,NA,0.0128514225,0.3445722,0.007871934,0.003995646,0.00356201,0.001146038,0.0015487,NA,NA,546.9457129085009,11.213783923395209,9.766619220557102,109.52075760140588,1.1346744,NA
2021-06-30,46.5897,-90.9424,10a,BRICO,1.068,NA,NA,NA,NA,NA,NA,NA,NA,1.6755345000000001,0.9470673499999999,2.62260185,NA,0.09097546499999999,NA,NA,0.10876435500000001,0.008012003999999998,0.0054907440000000005,0.030788156000000004,0.01177012,0.025181862,0.007867396,NA,NA,85.18216712946368,4.319154596272508,8.707515895258146,37.60910730112014,4.044384,NA
2021-06-30,46.59708,-90.91349,CB1,NCBC,1.004658502,NA,1.7,NA,103.8666667,7.856666667,5.2,14.94333333,117.5666667,NA,0.3289693697,NA,NA,NA,NA,NA,0.048722940459999996,0.18419218376167323,0.0033414517732701034,0.006162425989,0.003313414307621158,0.005242259975,0.002121,NA,NA,NA,9.294262530350757,6.751837360269205,62.753348988572434,NA,NA
2021-06-30,46.5974,-90.9135,CB1,BRICO,1.0030000000000001,NA,NA,NA,NA,NA,NA,NA,NA,1.621485,0.3291014,1.9505864000000002,NA,0.26543265,NA,NA,0.04874436,0.18489239999999998,0.003347673,0.006163826000000001,0.003314218,0.005234605999999999,0.0021062320000000004,NA,NA,316.45708363604035,9.311944394668865,6.751579054479328,62.87032873152249,0.7330446,NA
2021-06-30,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,23,107,NA,15.64,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-30,46.62188,-90.90092,CB3,NCBC,0.719137426,NA,0.5,NA,99.5,7.96,9.333333333,12.71,77.46666667,NA,0.2723428676,NA,NA,NA,NA,NA,0.03117655787,0.2520609033726943,0.007606295952287686,0.004602369975,0.0056218481766073716,0.003587794792,0.002229,NA,NA,NA,8.689615676882337,8.735501485943868,75.90815065768678,NA,NA
2021-06-30,46.6219,-90.9009,CB3,BRICO,0.7195,NA,NA,NA,NA,NA,NA,NA,NA,1.5434135,0.27204914999999996,1.81546265,NA,0.33896940000000003,NA,NA,0.031165574999999997,0.252126,0.007605801000000001,0.004615126,0.005637268,0.003577497,0.002230128,NA,NA,393.3722827935792,8.711558667973726,8.729155486462226,76.04455014218041,0.6628296,NA
2021-06-30,46.638,-90.6525,11a,BRICO,2.165,NA,NA,NA,NA,NA,NA,NA,NA,5.1347024999999995,0.8143457999999999,5.949048299999999,NA,0.21920955,NA,NA,0.0952476,0.021430710000000002,0.010533264,0.025336731999999997,0.01347369,0.020659658,0.007991292,NA,NA,234.79935376038236,4.610318331503842,8.549777632192306,39.4171965479777,4.325244,NA
2021-06-30,46.6502,-90.6328,11b,BRICO,0.2785,NA,NA,NA,NA,NA,NA,NA,NA,1.609474,0.204187,1.8136610000000002,NA,0.37328655,NA,NA,0.018419205,0.308154,0.002829414,0.003004478,0.004924866000000001,0.0022146410000000003,0.0020442840000000004,NA,NA,603.6526145307105,8.317016166502832,11.085549023424193,92.19869044237869,1.1964636,NA
2021-06-30,46.6619,-90.6125,11c,BRICO,0.271,NA,NA,NA,NA,NA,NA,NA,NA,1.6995565000000001,0.14593364999999997,1.84549015,NA,0.36978479999999997,NA,NA,0.016318155,0.3151575,0.003529764,0.0036859059999999996,0.003902724,0.0015951609999999999,0.001610648,NA,NA,500.6883382267481,10.229785582771896,8.943023889649288,91.48521685271893,1.1543346,NA
2021-06-30,46.71722,-90.84085,CB10,NCBC,0.347283793,NA,0.1,NA,103.6,7.923333333,5.433333333,14.6,115.6666667,NA,0.2312902915,NA,NA,NA,NA,NA,0.026492848550000003,0.276643181484927,0.004216646839711108,0.0024175019,0.0013228515160040677,0.004042334668,8.69e-4,NA,NA,NA,6.5538483885867125,8.730291537487386,57.21700712485392,NA,NA
2021-06-30,46.7214,-90.8439,CB10,BRICO,0.34750000000000003,NA,NA,NA,NA,NA,NA,NA,NA,1.489364,0.23181229999999997,1.7211762999999998,NA,0.336168,NA,NA,0.02647323,0.2773386,0.004216107,0.002415972,0.001331882,0.004042107,8.67272e-4,NA,NA,712.4156654133408,6.549363982695164,8.756479658885597,57.34937249310817,0.6656382,NA
2021-06-30,46.7341,-90.8763,9a,BRICO,0.46,NA,NA,NA,NA,NA,NA,NA,NA,1.5314025,0.29126674999999996,1.82266925,NA,0.3179589,NA,NA,0.031445715,0.2619309,0.003977987999999999,0.006318696,0.0035310360000000004,0.006458079,0.001951362,NA,NA,288.45655021225895,4.869205687945285,9.262525911718019,45.10114385407796,0.5869973999999999,NA
2021-06-30,46.7463,-90.8197,CB11,BRICO,0.561,NA,NA,NA,NA,NA,NA,NA,NA,1.5674355,0.18556994999999998,1.7530054499999999,NA,0.3151575,NA,NA,0.02339169,0.2479239,0.0065552760000000005,0.002292076,0.002354024,0.001966849,0.00123896,NA,NA,764.8112235370903,11.892977040942135,7.9331570314073065,94.34885443671577,0.5336339999999999,NA
2021-06-30,46.74633,-90.81973,CB11,NCBC,0.561302502,NA,0.6,NA,101.7333333,7.86,5,14.78333333,115.8,NA,0.1856972111,NA,NA,NA,NA,NA,0.02339552227,0.24808260013892106,0.00655957126989703,0.002302167384,0.0023602807382375867,0.001968442453,0.0012230000000000001,NA,NA,NA,11.885296537038261,7.937297101425212,94.33712975301292,NA,NA
2021-06-30,46.8747,-90.7537,8b,BRICO,0.22649999999999998,NA,NA,NA,NA,NA,NA,NA,NA,1.4473254999999998,0.12431385000000002,1.5716393499999999,NA,0.3809904,NA,NA,0.014217105,0.3165582,0.005588793000000001,0.00387175,0.0021372060000000004,9.2922e-4,0.0010221420000000002,NA,NA,405.9248014463743,15.300041970685092,8.743963697250601,133.783011558081,0.8959434,NA
2021-06-30,46.8832,-90.7713,8a,BRICO,2.105,NA,NA,NA,NA,NA,NA,NA,NA,2.0118425,0.9308525,2.942695,NA,0.31865925,NA,NA,0.12984489,0.2227113,0.007787892000000001,0.028000496000000003,0.01502239,0.02106232,0.0020133100000000004,NA,NA,105.09438832797818,6.164795236232286,7.168957515386243,44.19515513960476,1.1627604,NA
2021-06-30,46.9356,-90.8303,7a,BRICO,0.243,NA,NA,NA,NA,NA,NA,NA,NA,1.7596114999999999,0.18436885,1.94398035,NA,0.38029005,NA,NA,0.02087043,0.3319659,0.0023391690000000003,0.002725712,0.0025708420000000003,0.001672596,0.0017035700000000002,NA,NA,713.2009361223783,12.477866741281218,8.833974671341224,110.22915874484933,1.0869282,NA
2021-06-30,46.9386,-90.9313,6a,BRICO,0.3185,NA,NA,NA,NA,NA,NA,NA,NA,2.053881,0.36333275,2.41721375,NA,0.32706345000000003,NA,NA,0.05028513,0.2577288,0.006093045,0.008796615999999998,0.0032522700000000002,0.007340838,4.02662e-4,NA,NA,274.7890495617861,6.850053086582213,7.22545114231583,49.494723899369525,1.3031903999999999,NA
2021-06-30,46.945,-90.8151,7b,BRICO,0.1575,NA,NA,NA,NA,NA,NA,NA,NA,1.477353,0.1297188,1.6070718,NA,0.39709845000000005,NA,NA,0.012053023500000001,0.3599799,0.012760377,0.00418149,2.47792e-4,8.517850000000001e-4,0.0012699340000000001,NA,NA,384.3299398061456,14.150311991875883,10.762345232297935,152.29054280129373,1.0307562000000001,NA
2021-06-30,46.9486,-90.936,6b,BRICO,0.1515,NA,NA,NA,NA,NA,NA,NA,NA,1.7956444999999999,0.12491440000000001,1.9205588999999998,NA,0.40480229999999995,NA,NA,0.0139859895,0.33476729999999993,0.0038939460000000006,0.0032832440000000003,0.004398307999999999,0.0014557780000000002,0.0016416220000000001,NA,NA,584.9577125550217,9.607226857391716,8.931395236640212,85.80594019143028,0.98301,NA
2021-07-07,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,88.1,110,7.55,18.6,15.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-08,46.699996,-91.7833374,site 3 - 101,WDNR,0.845,NA,1,NA,NA,NA,NA,NA,NA,1.68,NA,NA,0.459,NA,NA,NA,NA,0.361,0.006,0.00911,NA,NA,0.00382,50.38419319429199,NA,NA,NA,NA,NA,NA,NA
2021-07-08,46.699996,-91.783337,WIDNR_WQX-101,WIDNR_WQX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-08,46.7711884,-91.4838171,site 8 - 10052587,WDNR,0.811,NA,2,5.825,105.2,6.675,10.225000000000001,11.225,102.425,1.54,NA,NA,0.438,NA,NA,NA,NA,0.383,0.006,0.0111,NA,NA,0.00419,39.45945945945946,NA,NA,NA,NA,NA,NA,NA
2021-07-08,46.7966324,-91.3706151,site 9 - 10052510,WDNR,0.545,NA,1,1.975,102.575,7.3,6.425,12.325000000000001,102.35000000000001,1.16,NA,NA,0.462,NA,NA,NA,NA,0.377,0.006,0.0106,NA,NA,0.00396,43.58490566037736,NA,NA,NA,NA,NA,NA,NA
2021-07-08,46.8327674,-91.294279,site 10 - 10052511,WDNR,0.431,NA,1,1.6500000000000001,102.325,7.45,6.925,12.3,103.225,1.39,NA,NA,0.456,NA,NA,NA,NA,0.394,0.006,0.00963,NA,NA,0.00349,47.35202492211838,NA,NA,NA,NA,NA,NA,NA
2021-07-08,46.8373484,-91.262217,site 11 - 10052514,WDNR,0.433,NA,1,1.9500000000000002,101.95,7.4,6.625,12.425,102.925,1.14,NA,NA,0.468,NA,NA,NA,NA,0.384,0.006,0.00959,NA,NA,0.00351,48.80083420229406,NA,NA,NA,NA,NA,NA,NA
2021-07-08,46.8504654,-91.1902,site 13 - 10052512,WDNR,0.75,NA,1,0.75,104.05,7.775,12.75,11.2,107.8,1.52,NA,NA,0.442,NA,NA,NA,NA,0.368,0.006,0.00924,NA,NA,0.00505,47.83549783549783,NA,NA,NA,NA,NA,NA,NA
2021-07-08,46.8590524,-91.115293,site 14 - 10052513,WDNR,0.707,NA,1,0.7,105.57499999999999,7.875,15.375,10.3,105.325,1.66,NA,NA,0.398,NA,NA,NA,NA,0.357,0.006,0.00938,NA,NA,0.00304,42.43070362473348,NA,NA,NA,NA,NA,NA,NA
2021-07-08,46.8675,-91.22806,site 12 - 10038057,WDNR,0.489,NA,1,0.6,102.125,7.425000000000001,7.85,12.174999999999999,104.525,1.23,NA,NA,0.438,NA,NA,NA,NA,0.39,0.006,0.00908,NA,NA,0.00354,48.23788546255507,NA,NA,NA,NA,NA,NA,NA
2021-07-08,46.88067,-91.0615,site 15 - 10054863,WDNR,0.708,NA,1,0.725,105.1,7.45,14.7,10.5,106.07499999999999,1.66,NA,NA,0.449,NA,NA,NA,NA,0.356,0.006,0.00912,NA,NA,0.0015,49.232456140350884,NA,NA,NA,NA,NA,NA,NA
2021-07-09,46.685917,-91.929726,site 1 - 10040814,WDNR,0.576,NA,1,6.35,109.825,8,18.625,9.625,104.975,1.75,NA,NA,0.432,NA,NA,NA,NA,0.355,0.006,0.0045,NA,NA,0.00483,96,NA,NA,NA,NA,NA,NA,NA
2021-07-09,46.6960074,-91.8497822,site 2 - 10052502,WDNR,0.62,NA,1,4.025,108.625,7.925000000000001,18.65,9.7,106.17500000000001,1.67,NA,NA,0.448,NA,NA,NA,NA,0.374,0.0272,0.00924,NA,NA,0.00474,48.484848484848484,NA,NA,NA,NA,NA,NA,NA
2021-07-09,46.699996,-91.783337,WIDNR_WQX-101,WIDNR_WQX,NA,NA,NA,NA,108.675,7.925,18.45,9.725000000000001,105.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-09,46.7186514,-91.7238772,site 4 - 10052503,WDNR,0.5125,NA,1,2.625,108.725,8.025,18.05,9.7,104.8,1.665,NA,NA,0.446,NA,NA,NA,NA,0.355,0.006,0.009285,NA,NA,0.004815,48.03446418955304,NA,NA,NA,NA,NA,NA,NA
2021-07-09,46.7311784,-91.6723971,site 5 - 10052504,WDNR,0.585,NA,1,3.175,109.35,7.925000000000001,17.7,9.674999999999999,103.625,1.7,NA,NA,0.438,NA,NA,NA,NA,0.347,0.006,0.00907,NA,NA,0.00471,48.291069459757445,NA,NA,NA,NA,NA,NA,NA
2021-07-09,46.748602,-91.618063,site 6 - 103,WDNR,0.693,NA,2,4.025,109.05,8.0725,17.125,9.80875,103.925,1.66,NA,NA,0.43,NA,NA,NA,NA,0.358,0.006,0.00993,NA,NA,0.00502,43.3031218529708,NA,NA,NA,NA,NA,NA,NA
2021-07-09,46.7591184,-91.5713051,site 7 - 10052505,WDNR,0.88,NA,2.4,5.175,112.2,7.975,15.95,10,103.275,1.63,NA,NA,0.437,NA,NA,NA,NA,0.339,0.006,0.0118,NA,NA,0.00515,37.03389830508475,NA,NA,NA,NA,NA,NA,NA
2021-07-12,46.88344722,-90.774075,REDCLIFF_WQX-RCCM01,REDCLIFF_WQX,NA,NA,NA,13.7,143.5,8.09,21.7,8.6,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-13,46.59708,-90.91349,CB1,NCBC,2.300773912,NA,1.27451,NA,103.5666667,7.863333333,4.633333333,14.83333333,115.0666667,NA,0.3605044932,NA,NA,NA,NA,NA,0.052719814739999996,0.1997177932102104,0.0033412416670810688,0.006377527927,0.010888035574387323,0.005018359853,0.001421,NA,NA,NA,10.505387474053666,6.83812139663069,71.83711486622241,NA,NA
2021-07-13,46.61164,-90.86772,CB2,NCBC,1.767300323,NA,1.37255,NA,97.66666667,8.036666667,14.5,10.28666667,100.8666667,NA,0.35492018880000004,NA,NA,NA,NA,NA,0.05316145539,0.24945795825023662,0.003350714859726395,0.004804914951,0.003579548605334664,0.004187595866,0.001806,NA,NA,NA,12.694982297988544,6.676269229204788,84.7551196813604,NA,NA
2021-07-13,46.62188,-90.90092,CB3,NCBC,1.211285596,NA,1.26829,NA,96.03333333,8.05,14.96666667,10.22,101.3,NA,0.27100107580000005,NA,NA,NA,NA,NA,0.03743188752,0.24828160172106428,0.001149427356256612,0.00539954924,0.002469073684059201,0.004196737059,0.001342,NA,NA,NA,8.91928347994222,7.239845323194112,64.57423278850219,NA,NA
2021-07-13,46.62946,-90.84248,CB4,NCBC,1.819896311,NA,1.46341,NA,96.93333333,8.046666667,14.13333333,10.52666667,102.4666667,NA,0.3217271087,NA,NA,NA,NA,NA,0.042991388729999996,0.24147407855601224,0.0013238065912802512,0.004778878839,0.003020468238757292,0.003552670313,0.001603,NA,NA,NA,12.101147852837645,7.483524449990476,90.55923582966028,NA,NA
2021-07-13,46.64711,-90.7855,CB6,NCBC,0.933278233,NA,1.05263,NA,97.66666667,7.803333333,12.96666667,10.78333333,102.3,NA,0.30508147459999996,NA,NA,NA,NA,NA,0.04073942866,0.23097845220168214,0.005568530993038369,0.0048382174679999996,0.002137707463287355,0.0030196922979999997,9.609999999999999e-4,NA,NA,NA,13.49125163745409,7.488604642596378,101.03064964667469,NA,NA
2021-07-13,46.65916,-90.87329,CB5,NCBC,1.083552483,NA,1.08911,NA,97.2,8.036666667,14.03333333,10.37666667,100.7333333,NA,0.30194524460000005,NA,NA,NA,NA,NA,0.04185613101,0.2743490950734999,0.0011299495867579507,0.0035440832609999998,0.0038416872317040287,0.002273523078,0.001417,NA,NA,NA,18.41025121540464,7.213883302493038,132.80940383750968,NA,NA
2021-07-13,46.67992,-90.80695,CB12,NCBC,1.331504997,NA,1.50538,NA,99.6,7.766666667,15.73333333,10.23,103.1,NA,0.2857523473,NA,NA,NA,NA,NA,0.03788874125,0.2573134798927117,0.0013066984966381705,0.004901876951,0.003107437242412889,0.002801388222,0.0022040000000000002,NA,NA,NA,13.524987701615318,7.54188019640267,102.00383690340223,NA,NA
2021-07-13,46.68319,-90.75117,CB8,NCBC,1.662108348,NA,1.28713,NA,100.6,8.183333333,18.46666667,9.83,104.9,NA,0.3670479514,NA,NA,NA,NA,NA,0.04345473492,0.25134284276974506,0.005365033358786121,0.003012382441,0.0021228843767327654,0.003465131773,0.001307,NA,NA,NA,12.540572124441399,8.446673350458445,105.92611636302121,NA,NA
2021-07-13,46.68566,-90.84851,CB7,NCBC,1.384,NA,1.3115,NA,92.3,7.633333333,18.06666667,8.936666667,94.53333333,NA,NA,NA,NA,NA,NA,NA,NA,0.2831561035884097,0.001452035037891191,0.004109,0.002356790328841568,NA,0.001838,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-13,46.70515,-90.79303,CB9,NCBC,1.248854159,NA,1.61616,NA,102.1,8.156666667,18.03333333,9.673333333,102.3333333,NA,0.337536101,NA,NA,NA,NA,NA,0.04640207924,0.24991596365920887,0.0018556687617458188,0.005523551781,0.025219976218787157,0.003278899338,0.001315,NA,NA,NA,14.151724239361203,7.274158971502157,102.94189183797383,NA,NA
2021-07-13,46.71722,-90.84085,CB10,NCBC,0.820572545,NA,0.7,NA,99.36666667,8.09,18.43333333,9.433333333,100.5666667,NA,0.2246543309,NA,NA,NA,NA,NA,0.02840852681,0.279312455228915,0.0012057073204444276,0.005526969407,0.00287166076334867,0.001745038192,0.0011330000000000001,NA,NA,NA,16.279601753266384,7.907989470996437,128.7389192568457,NA,NA
2021-07-13,46.74633,-90.81973,CB11,NCBC,0.760462845,NA,0.842,NA,99.2,8.016666667,17.53333333,9.426666667,98.6,NA,0.2529482048,NA,NA,NA,NA,NA,0.03319619415,0.29398809813590004,0.0020299407052875446,0.004072763445,0.0014558820019570878,0.0019949491040000002,7.149999999999999e-4,NA,NA,NA,16.640120834882207,7.61979531921734,126.79431484884638,NA,NA
2021-07-13,46.90906667,-90.780225,REDCLIFF_WQX-FCM01,REDCLIFF_WQX,NA,NA,NA,0.6,203.1,8.17,25,8.08,97.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
